Date,Label,sentiment,risk_score_normalized,num_active_themes,geopolitical_conflict,economy,technology,energy,disaster,government_policy
2009-12-17,0,-0.040314092038229964,63.6938400866539,4,1,0,1,1,0,1
2009-12-18,1,-0.08680684394970109,31.474543247749075,3,1,0,0,1,0,1
2009-12-21,1,0.05034722222222222,52.17131432856328,4,1,0,1,1,0,1
2009-12-22,1,0.11394227994227991,44.08875235994341,3,1,0,1,0,0,1
2009-12-23,1,0.09668972332015807,20.86261516213586,4,1,1,0,1,0,1
2009-12-24,1,0.06521880896880897,62.99064054790221,5,1,1,1,1,0,1
2009-12-28,1,0.05960911195286195,25.575345206815964,4,1,1,0,1,0,1
2009-12-29,0,-0.09829710144927534,45.64430655080968,4,1,1,0,1,0,1
2009-12-30,1,0.0487772461456672,26.95201235299285,4,1,1,0,1,0,1
2009-12-31,0,0.013899410774410773,56.803619183828715,3,1,0,1,0,0,1
2010-01-04,1,0.019724910166086643,68.77265049411146,5,1,1,1,1,0,1
2010-01-05,0,0.059390782828282834,12.893675166776731,2,1,0,0,0,0,1
2010-01-06,1,0.10075396825396825,45.76491007256757,4,1,0,1,1,0,1
2010-01-07,1,0.08846560846560848,60.036107534785664,4,1,1,1,0,0,1
2010-01-08,1,-0.01869739057239058,35.52764624870371,4,1,1,0,1,0,1
2010-01-11,1,-0.01676954732510289,22.57321018229633,3,1,0,0,1,0,1
2010-01-12,0,0.03412614517265681,66.94233728207472,5,1,1,1,0,1,1
2010-01-13,1,0.09517694805194805,59.18313530638037,6,1,1,1,1,1,1
2010-01-14,1,0.04150516795865634,66.00450640222493,6,1,1,1,1,1,1
2010-01-15,0,0.028627180899908178,67.64122365927348,6,1,1,1,1,1,1
2010-01-19,1,-0.09047438672438672,70.06892180998139,4,1,0,1,0,1,1
2010-01-20,0,0.1760340909090909,10.778407506857056,4,1,1,0,0,1,1
2010-01-21,0,0.07557823129251699,61.67401822075453,5,1,1,1,0,1,1
2010-01-22,0,0.08424383587427067,60.57267027739871,5,1,1,1,1,0,1
2010-01-25,1,-0.04992821332107048,77.62515738813882,4,1,1,1,0,0,1
2010-01-26,0,0.06369227994227994,25.056398302985304,5,1,1,0,1,1,1
2010-01-27,1,0.075,61.74750805505167,5,1,1,1,1,0,1
2010-01-28,0,0.003148674242424249,20.041720065046807,2,1,0,0,0,0,1
2010-01-29,0,0.00297619047619047,32.773060150548304,5,1,1,0,1,1,1
2010-02-01,1,0.12083333333333333,43.21293955217092,4,1,0,1,1,0,1
2010-02-02,1,0.027829647829647818,67.74258547406698,5,1,1,1,0,1,1
2010-02-03,0,-0.02011784511784512,35.7081777600954,4,1,1,0,0,1,1
2010-02-04,0,0.015660363028784083,18.4515571880353,2,1,0,0,0,0,1
2010-02-05,1,0.07184343434343433,24.020433985551563,5,1,1,0,1,1,1
2010-02-08,0,0.06597402597402595,62.89465685886631,6,1,1,1,1,1,1
2010-02-09,1,-0.0634816919191919,79.34772569119626,5,1,1,1,0,1,1
2010-02-10,0,-0.023551948051948053,74.27288747627115,6,1,1,1,1,1,1
2010-02-11,1,-0.0018050401978973254,20.671308359706348,3,1,0,0,0,1,1
2010-02-12,0,0.08740817263544536,9.332827870872046,3,1,0,0,1,0,1
2010-02-16,1,-0.07431212121212122,42.59595505883866,4,1,1,0,1,0,1
2010-02-17,1,0.03276118326118326,54.406397600456124,4,1,0,1,1,0,1
2010-02-18,1,0.013001638001638,31.498884077868695,4,1,1,0,1,0,1
2010-02-19,1,0.0004739513360203009,20.38166179031516,3,1,0,0,0,1,1
2010-02-22,0,0.006018089053803332,57.80528933690648,5,1,0,1,1,1,1
2010-02-23,0,-0.0012080512080511964,71.43310813907455,5,1,1,1,1,0,1
2010-02-24,1,0.04782828282828282,27.072620071480497,4,1,1,0,1,0,1
2010-02-25,0,-0.061842105263157886,41.01108855709186,3,1,1,0,0,0,1
2010-02-26,1,0.027429467084639506,67.79344611931424,6,1,1,1,1,1,1
2010-03-01,1,-0.0653516057585825,66.87596246282548,4,1,0,1,0,1,1
2010-03-02,1,-0.03181818181818182,37.195222505781075,3,1,1,0,0,0,1
2010-03-03,0,0.06594329999502414,62.89856195209577,5,1,1,1,0,1,1
2010-03-04,1,-0.03340985613712886,37.39751505457284,4,1,1,0,0,1,1
2010-03-05,1,0.1773237179487179,48.74275861649194,6,1,1,1,1,1,1
2010-03-08,0,0.005847537878787883,70.53638380130405,5,1,1,1,1,0,1
2010-03-09,1,0.04922318422318422,26.895336216907484,4,1,1,0,0,1,1
2010-03-10,1,0.1146983346983347,56.70208059962374,5,1,1,1,1,0,1
2010-03-11,1,0.02580532212885154,29.871610291273814,5,1,1,0,1,1,1
2010-03-12,1,0.027114737114737116,67.83344646802554,4,1,1,1,0,0,1
2010-03-15,1,0.061003968253968255,63.52632228932813,4,1,1,1,0,0,1
2010-03-16,1,-0.0035802035802035754,20.896921301282305,3,1,0,0,1,0,1
2010-03-17,1,0.06243842364532019,63.34401135185151,4,1,1,1,0,0,1
2010-03-18,1,0.04329719609892026,27.648494842071564,3,1,1,0,0,0,1
2010-03-19,0,-0.028674039060068462,24.086201845521675,4,1,0,0,1,1,1
2010-03-22,1,0.060263143565030354,25.492221592744297,3,1,1,0,0,0,1
2010-03-23,1,0.01290322580645161,56.93022849946423,4,1,0,1,0,1,1
2010-03-24,0,0.012409090909090892,56.99303017103996,5,1,0,1,1,1,1
2010-03-25,1,0.031156156156156165,54.610387210699116,4,1,0,1,1,0,1
2010-03-26,1,0.035761460761460764,15.896824573799439,3,1,0,0,1,0,1
2010-03-29,1,0.06255760368663595,63.32886426174906,4,1,1,1,0,0,1
2010-03-30,1,0.05904581529581527,25.646936935804366,3,1,1,0,0,0,1
2010-03-31,0,-0.004545454545454544,33.72901748706052,5,1,1,0,1,1,1
2010-04-01,1,0.03980938416422288,15.382357051950923,2,1,0,0,0,0,1
2010-04-05,1,0.07463151927437642,23.66608460627571,3,1,1,0,0,1,0
2010-04-06,0,-0.01851851851851852,73.633167856899,5,1,1,1,0,1,1
2010-04-07,0,-0.10203947368421055,84.24819550223305,6,1,1,1,1,1,1
2010-04-08,1,0.007434813248766732,32.20639512741584,4,1,1,0,1,0,1
2010-04-09,1,0.1251619644723093,17.243958905689553,5,1,1,0,1,1,1
2010-04-12,1,0.002777777777777786,32.79827725055222,3,1,1,0,0,0,1
2010-04-13,1,0.05169419058307948,26.58128567988898,5,1,1,0,1,1,1
2010-04-14,1,-0.011829501915708807,21.945359141968858,2,1,0,0,0,1,0
2010-04-15,1,0.06484693877551019,24.909647880754708,5,1,1,0,1,1,1
2010-04-16,0,0.04328909186052043,65.77778004956419,6,1,1,1,1,1,1
2010-04-19,1,-0.020109479892088594,73.83536979447983,6,1,1,1,1,1,1
2010-04-20,1,-0.08214380648591177,81.7195719141367,5,1,1,1,0,1,1
2010-04-21,1,0.01195027195027195,69.76076179419923,5,1,1,1,1,0,1
2010-04-22,1,0.005520833333333333,70.57790604892413,5,1,1,1,0,1,1
2010-04-23,1,0.07503805334450496,61.74267169628258,5,1,1,1,0,1,1
2010-04-26,1,0.045585484474373376,65.48592190411755,5,1,1,1,1,0,1
2010-04-27,0,-0.025000000000000022,36.32867125110094,4,1,1,0,0,1,1
2010-04-28,1,-0.015677849927849923,35.14388019437133,4,1,1,0,1,0,1
2010-04-29,1,-0.1300384800384801,87.80670636819285,5,1,1,1,1,0,1
2010-04-30,0,0.001087801087801082,33.013063458977214,4,1,1,0,1,0,1
2010-05-03,1,0.03643779060445728,28.520285386250947,4,1,1,0,1,0,1
2010-05-04,0,0.0735978203083466,23.79746173288533,4,1,1,0,1,0,1
2010-05-05,0,-0.0066666666666666576,33.99861121073879,5,1,1,0,1,1,1
2010-05-06,0,0.03166987333654,29.12625994089059,5,1,1,0,1,1,1
2010-05-07,0,0.06267696267696268,25.18543922234197,4,1,1,0,1,0,1
2010-05-10,1,0.005227963525835867,32.486872892205945,4,1,1,0,1,0,1
2010-05-11,0,-0.001221945902796975,33.306618868039365,4,1,1,0,1,0,1
2010-05-12,1,-0.01889157354273634,73.68058098079644,6,1,1,1,1,1,1
2010-05-13,0,0.025626607691825076,29.894323856820243,4,1,1,0,1,0,1
2010-05-14,0,-0.02610544217687075,36.46916652255135,5,1,1,0,1,1,1
2010-05-17,1,0.11356421356421353,56.846220799744415,5,1,1,1,1,0,1
2010-05-18,0,0.05136701360105615,26.62286797144927,3,1,1,0,0,0,1
2010-05-19,0,-0.032410327767470624,75.39873601795263,5,1,1,1,1,0,1
2010-05-20,0,0.17446346756691586,49.10627980485926,3,1,1,1,0,0,0
2010-05-21,1,0.0015258765258765311,32.95738661863592,5,1,1,0,1,1,1
2010-05-24,0,-0.06524904214559388,79.57234562609796,5,1,1,1,1,0,1
2010-05-25,0,0.04166666666666666,27.85572564978403,4,1,1,0,1,0,1
2010-05-26,0,0.008130547903275179,32.11797129920682,5,1,1,0,1,1,1
2010-05-27,1,0.19446386946386948,33.854926643723445,5,1,0,1,1,1,1
2010-05-28,0,0.02884012539184954,29.4859044469026,5,1,1,0,1,1,1
2010-06-01,0,0.19231200897867565,8.70957879226278,4,1,1,0,1,0,1
2010-06-02,1,0.0069467971641884695,57.68725593742455,4,1,0,1,1,0,1
2010-06-03,1,0.041437165775401075,15.175475476315869,3,1,0,0,1,0,1
2010-06-04,0,0.017509124862066038,69.05426391928893,6,1,1,1,1,1,1
2010-06-07,0,-0.0015046296296296275,71.47080153156291,5,1,1,1,0,1,1
2010-06-08,1,-0.028292688792688796,36.7471528464387,4,1,1,0,1,0,1
2010-06-09,0,0.11012250161186334,57.28364237195941,6,1,1,1,1,1,1
2010-06-10,1,-0.04943977591036415,39.4348246280543,4,1,1,0,1,0,1
2010-06-11,1,0.024703972498090147,30.011585423915893,4,1,1,0,1,0,1
2010-06-14,0,0.05898180410375534,63.783327591953444,4,1,1,1,0,0,1
2010-06-15,1,-0.04414893617021278,38.76238966850048,5,1,1,0,1,1,1
2010-06-16,1,-0.056685477221191514,78.48396632973086,6,1,1,1,1,1,1
2010-06-17,1,0.07074074074074074,62.2888351351358,6,1,1,1,1,1,1
2010-06-18,1,-0.0732786673553719,67.88344588814377,5,1,0,1,1,1,1
2010-06-21,0,-0.005659888357256773,71.99891074894164,6,1,1,1,1,1,1
2010-06-22,0,0.06588468720821662,62.906011296408195,5,1,1,1,1,0,1
2010-06-23,1,0.004248566748566749,32.61134852644455,5,1,1,0,1,1,1
2010-06-24,0,0.04677419354838711,65.3348438943189,5,1,1,1,1,0,1
2010-06-25,0,0.005856180856180849,32.40703012321869,4,1,1,0,1,0,1
2010-06-28,0,0.011443001443001448,31.696977719471963,3,1,1,0,0,0,1
2010-06-29,0,-0.003526334776334778,33.599493291585844,4,1,1,0,1,0,1
2010-06-30,0,0.02736742424242424,67.80133140371986,6,1,1,1,1,1,1
2010-07-01,0,0.10487281630898651,57.95084684188904,4,1,1,1,0,0,1
2010-07-02,0,0.06813636363636363,24.491581112170245,3,1,1,0,0,0,1
2010-07-06,1,0.0353054353054353,28.66420115900059,3,1,1,0,0,0,1
2010-07-07,1,0.07276529776529776,11.193852104196809,3,1,0,0,1,0,1
2010-07-08,1,0.02056186868686869,68.66627793385427,4,1,1,1,0,0,1
2010-07-09,1,-0.11000074272133095,85.2600264942676,5,1,1,1,1,0,1
2010-07-12,1,-0.040627705627705624,76.44311695188118,5,1,1,1,1,0,1
2010-07-13,1,0.04490171990171992,52.86340600256519,4,1,0,1,1,0,1
2010-07-14,1,-0.0011201298701298708,71.42193384837348,6,1,1,1,1,1,1
2010-07-15,0,0.020431539110784387,17.84516845707891,3,1,0,0,1,0,1
2010-07-16,0,0.061888414615687344,50.70449589870084,4,1,0,1,1,0,1
2010-07-19,1,0.06560786435786436,24.812938664765646,5,1,1,0,1,1,1
2010-07-20,1,0.026587301587301573,29.772225250081902,4,1,1,0,0,1,1
2010-07-21,0,0.010341789992952783,69.9651904960752,5,1,1,1,1,0,1
2010-07-22,1,0.11734848484848485,18.23700672283449,5,1,1,0,1,1,1
2010-07-23,1,0.055229905229905236,64.26017211785006,5,1,1,1,0,1,1
2010-07-26,1,0.04039721539721541,15.307647121052412,2,1,0,0,0,0,1
2010-07-27,1,-0.00455469327420547,21.020773273777138,3,1,0,0,1,0,1
2010-07-28,0,-0.0655757575757576,41.48561405117519,5,1,1,0,1,1,1
2010-07-29,0,0.02311667091078856,30.213322223947248,4,1,1,0,1,0,1
2010-07-30,0,-0.08302849927849927,81.83201122271876,4,1,1,1,0,0,1
2010-08-02,1,0.029395849248790417,16.705856774789027,2,1,0,0,0,0,1
2010-08-03,0,-0.03019119769119769,75.11669749167503,4,1,1,1,0,0,1
2010-08-04,1,0.019146464646464658,18.008493947526247,4,1,0,0,1,1,1
2010-08-05,0,0.04171176046176047,27.849994490692225,5,1,1,0,1,1,1
2010-08-06,0,0.034506353861192565,54.184596567072674,5,1,0,1,1,1,1
2010-08-09,1,-0.03578042328042327,37.698800351313885,4,1,1,0,1,1,0
2010-08-10,0,0.01864035087719298,68.91049167195446,6,1,1,1,1,1,1
2010-08-11,0,0.15720188902007085,51.30012604516341,4,1,1,1,0,1,0
2010-08-12,0,-0.005210437710437717,21.104114577825566,3,1,0,0,1,1,0
2010-08-13,0,0.014812023294166147,69.39704984227956,6,1,1,1,1,1,1
2010-08-16,0,0.041428571428571426,66.01424137571482,5,1,1,1,0,1,1
2010-08-17,1,0.09841269841269842,58.771890254589174,5,1,1,1,0,1,1
2010-08-18,1,0.051370851370851366,52.04121701717942,3,1,0,1,0,0,1
2010-08-19,0,-0.0031799476243920687,58.974306303105486,4,1,0,1,0,1,1
2010-08-20,0,0.02660308441558441,17.060800942424407,4,1,0,0,1,1,1
2010-08-23,0,-0.02719512195121952,36.60765848431503,4,1,1,0,1,0,1
2010-08-24,0,-0.10510901699926092,71.9288982031973,5,1,0,1,1,1,1
2010-08-25,1,-0.07122851895579167,42.204047146228994,3,1,1,0,0,0,1
2010-08-26,0,0.006434474616292793,19.624113947678183,2,1,0,0,0,0,1
2010-08-27,1,0.0064064558629776044,70.46534857616949,6,1,1,1,1,1,1
2010-08-30,0,0.029368686868686877,29.418727357299684,5,1,1,0,1,1,1
2010-08-31,1,0.005564263322884017,70.5723863498402,5,1,1,1,0,1,1
2010-09-01,1,0.16502525252525255,37.59640364220706,4,1,0,1,1,0,1
2010-09-02,1,0.08468468468468467,60.51664095756306,5,1,1,1,1,0,1
2010-09-03,1,-0.05542929292929292,78.32431261217357,5,1,1,1,1,0,1
2010-09-07,0,-0.013095238095238094,60.234482054816496,3,1,0,1,0,0,1
2010-09-08,1,0.02328042328042328,68.32076545607332,5,1,1,1,1,0,1
2010-09-09,1,-0.007101010101010103,72.18206894103709,5,1,1,1,0,1,1
2010-09-10,1,0.09632142857142859,8.200004880729033,3,1,0,0,1,0,1
2010-09-13,1,0.0003432282003710604,33.10769434254836,3,1,1,0,0,0,1
2010-09-14,0,0.06135439763488544,25.35352954717783,5,1,1,0,1,1,1
2010-09-15,1,0.06388888888888891,25.031410449345053,5,1,1,0,1,1,1
2010-09-16,1,-0.013333333333333327,22.136487368895114,3,1,0,0,1,0,1
2010-09-17,1,0.11081081081081083,57.19616227596589,5,1,1,1,1,0,1
2010-09-20,1,0.09747899159663864,20.762303754563884,4,1,1,0,1,0,1
2010-09-21,1,0.10936274509803924,19.251947800211486,4,1,1,0,1,0,1
2010-09-22,0,0.05546218487394958,13.392977118124389,4,1,0,0,1,1,1
2010-09-23,0,0.023265550239234448,55.613237331131735,5,1,0,1,1,1,1
2010-09-24,1,0.014601901366607252,31.295499911281222,4,1,1,0,1,0,1
2010-09-27,0,-0.003692141192141184,33.620566322707994,5,1,1,0,1,1,1
2010-09-28,1,0.05073763955342905,13.993439350500289,3,1,0,0,0,1,1
2010-09-29,0,0.06140271765271763,25.347388353939625,3,1,1,0,0,0,1
2010-09-30,0,0.022908249158249162,68.3680666224443,5,1,1,1,1,0,1
2010-10-01,1,-0.0279900654900655,74.83694639065253,5,1,1,1,1,0,1
2010-10-04,0,-0.014259259259259277,73.09184077681486,5,1,1,1,1,0,1
2010-10-05,1,0.028910728910728913,29.476931150281704,3,1,1,0,0,0,1
2010-10-06,1,0.08578512396694214,60.376781524921256,6,1,1,1,1,1,1
2010-10-07,0,0.05681818181818183,64.05831140086536,5,1,1,1,0,1,1
2010-10-08,1,0.0006473009313918396,20.359630064941257,3,1,0,0,1,0,1
2010-10-11,1,0.022883597883597884,68.37119965608115,6,1,1,1,1,1,1
2010-10-12,1,0.01951219512195121,30.67143013314849,4,1,1,0,0,1,1
2010-10-13,1,-0.004628357753357759,33.7395540026216,3,1,1,0,0,0,1
2010-10-14,0,0.01725980737608645,69.08595072173136,5,1,1,1,0,1,1
2010-10-15,0,0.12643745143745141,42.50068873457771,4,1,0,1,1,0,1
2010-10-18,1,0.03572029822029822,28.61147449535604,4,1,1,0,1,0,1
2010-10-19,0,0.04395833333333334,27.56446814473875,4,1,1,0,0,1,1
2010-10-20,1,0.024223365732799713,30.072667748584852,3,1,1,0,0,0,1
2010-10-21,1,0.14056818181818181,53.414173489210995,6,1,1,1,1,1,1
2010-10-22,0,0.06248829998829998,63.337672358738615,5,1,1,1,1,0,1
2010-10-25,1,-0.00013774104683195008,33.16882273656023,3,1,1,0,0,0,1
2010-10-26,1,0.059109730848861286,63.76706884666989,6,1,1,1,1,1,1
2010-10-27,0,-0.024329405162738488,23.53402414547596,3,1,0,0,0,1,1
2010-10-28,0,-0.051360313662945245,39.67891380659773,4,1,1,0,1,0,1
2010-10-29,1,-0.0555415263748597,78.3385768303576,5,1,1,1,0,1,1
2010-11-01,1,0.09917368955830493,58.67517270589207,6,1,1,1,1,1,1
2010-11-02,1,0.021055062823355494,30.475340621588074,5,1,1,0,1,1,1
2010-11-03,1,-0.0439059714795009,38.731510269388835,5,1,1,0,1,1,1
2010-11-04,1,-0.0074121900826446315,72.22161810688623,5,1,1,1,0,1,1
2010-11-05,1,-0.012928343586238318,60.2132707333778,4,1,0,1,0,1,1
2010-11-08,0,-0.01990800865800866,35.6815087664549,3,1,1,0,0,0,1
2010-11-09,0,0.05892429276150206,63.790636949069004,4,1,1,1,1,0,0
2010-11-10,1,0.041453273656663486,66.011101866192,5,1,1,1,1,0,1
2010-11-11,0,-0.00011019283746556545,33.1653215193696,3,1,1,0,0,0,1
2010-11-12,0,-0.020201388888888887,73.84705089343224,5,1,1,1,1,0,1
2010-11-15,1,0.025723988655023122,68.01020250868962,6,1,1,1,1,1,1
2010-11-16,0,0.010706546539879874,69.91883206037764,4,1,1,1,0,0,1
2010-11-17,0,-0.004553689064558635,71.85831925247294,5,1,1,1,1,0,1
2010-11-18,1,-0.014242424242424254,34.96144593816116,3,1,1,0,0,0,1
2010-11-19,1,0.04602518693427784,65.43003827876453,5,1,1,1,1,0,1
2010-11-22,0,-0.04983072483072481,77.61276716800703,5,1,1,1,1,0,1
2010-11-23,0,0.011482334869431647,57.11081547368584,3,1,0,1,0,0,1
2010-11-24,1,0.03523505361740654,28.673146262210548,4,1,1,0,1,0,1
2010-11-26,0,0.007401003389375499,32.210692163906984,3,1,1,0,0,0,1
2010-11-29,0,0.024242424242424235,17.360827120880128,3,1,0,0,1,0,1
2010-11-30,0,-0.003504921004920991,71.7250269317073,5,1,1,1,1,0,1
2010-12-01,1,-0.002538613649724763,71.60221488688634,5,1,1,1,1,0,1
2010-12-02,1,0.05229585229585231,64.63307318137427,4,1,1,1,0,0,1
2010-12-03,1,0.035858780858780845,28.593874157417183,4,1,1,0,0,1,1
2010-12-06,0,0.03454678362573099,66.88887658111392,6,1,1,1,1,1,1
2010-12-07,0,0.019459926647426653,68.80632835819424,5,1,1,1,1,0,1
2010-12-08,1,0.04735863095238094,52.55114689737231,3,1,0,1,0,0,1
2010-12-09,0,0.030174215762451054,67.44460452576847,5,1,1,1,1,0,1
2010-12-10,1,-0.1426470588235294,89.40918340052745,6,1,1,1,1,1,1
2010-12-13,1,0.06273279671717173,63.306598246487155,5,1,1,1,1,0,1
2010-12-14,1,0.05908593322386426,51.060674984425134,3,1,0,1,0,0,1
2010-12-15,0,0.044449423125893714,65.63030869419894,4,1,1,1,0,0,1
2010-12-16,1,-0.06611788617886177,41.55451544362048,4,1,1,0,1,0,1
2010-12-17,0,-0.018939393939393954,73.68665867508913,5,1,1,1,1,0,1
2010-12-20,0,-0.04077101139601139,76.46133028156935,5,1,1,1,1,0,1
2010-12-21,1,0.005047458172458174,70.63806927873077,5,1,1,1,0,1,1
2010-12-22,1,-0.05830828122494788,78.69021528041227,5,1,1,1,1,0,1
2010-12-23,1,0.036986531986532,28.45054354805829,3,1,1,0,0,0,1
2010-12-27,0,0.09033249158249158,59.79883754838515,4,1,1,1,0,0,1
2010-12-28,1,0.0006089028816301498,71.20218384164512,6,1,1,1,1,1,1
2010-12-29,1,0.08148092217859661,60.92382053906741,5,1,1,1,1,0,1
2010-12-30,0,0.11558881497905889,56.58890573495942,5,1,1,1,1,0,1
2010-12-31,1,0.08304784296163609,60.7246740207234,6,1,1,1,1,1,1
2011-01-03,1,0.0843508574758575,60.55906845427255,6,1,1,1,1,1,1
2011-01-04,1,0.09245941558441556,59.528517877888596,6,1,1,1,1,1,1
2011-01-05,1,0.07297237076648842,62.005207937979414,4,1,1,1,0,0,1
2011-01-06,0,-0.011461038961038967,34.60794804537895,5,1,1,0,1,1,1
2011-01-07,0,0.12937045224279267,54.83733979246895,5,1,1,1,1,0,1
2011-01-10,0,0.057958152958152924,25.785172493098578,4,1,1,0,0,1,1
2011-01-11,1,0.06777568922305764,62.66567593835226,5,1,1,1,0,1,1
2011-01-12,1,-0.02363962202671881,36.15577512262831,5,1,1,0,1,1,1
2011-01-13,0,0.020016835016835013,68.7355485434105,5,1,1,1,0,1,1
2011-01-14,1,0.03633720930232558,66.66132389069911,5,1,1,1,0,1,1
2011-01-18,1,0.036779560308972066,66.60510365045906,4,1,1,1,0,0,1
2011-01-19,0,0.10208333333333333,58.305373904516664,6,1,1,1,1,1,1
2011-01-20,0,-0.006280451574569221,72.07778072467863,6,1,1,1,1,1,1
2011-01-21,1,-0.09728986291486294,83.64454759709137,4,1,1,1,0,0,1
2011-01-24,1,0.025091827364554647,29.962291326144502,3,1,1,0,0,0,1
2011-01-25,0,-0.038409090909090914,38.03288871863854,4,1,1,0,1,0,1
2011-01-26,1,0.044214876033057855,52.95069986360178,4,1,0,1,1,0,1
2011-01-27,1,0.11539109039109038,43.90461697815255,5,1,0,1,1,1,1
2011-01-28,0,0.02244721424408924,68.42666147866406,4,1,1,1,0,0,1
2011-01-31,1,0.06832611832611833,49.88630119866267,5,1,0,1,1,1,1
2011-02-01,1,0.0703843995510662,62.3341240278701,5,1,1,1,1,0,1
2011-02-02,1,0.1235894447432909,55.572072223430204,4,1,1,1,0,0,1
2011-02-03,1,-0.041732804232804246,63.87415015538219,3,1,0,1,0,0,1
2011-02-04,1,-0.01911688311688312,73.70921651727446,5,1,1,1,0,1,1
2011-02-07,1,-0.2012380952380952,84.146344962533,3,1,0,1,0,0,1
2011-02-08,1,0.04055823209049015,53.415438041733196,3,1,0,1,0,0,1
2011-02-09,1,0.010046113306982874,70.0027692832122,5,1,1,1,1,0,1
2011-02-10,0,0.056183789110618367,64.13893902438123,5,1,1,1,0,1,1
2011-02-11,1,-0.009028461959496458,34.29878165630269,3,1,1,0,0,0,1
2011-02-14,0,0.16084054834054834,0.0,3,1,0,0,1,0,1
2011-02-15,0,-0.0787121212121212,43.155169468525585,3,1,1,0,0,0,1
2011-02-16,1,-0.009952978056426335,21.70686387327975,3,1,0,0,1,0,1
2011-02-17,1,-0.028435730935730943,62.18416947483982,4,1,0,1,1,0,1
2011-02-18,1,-0.02960069444444444,62.33222956139255,3,1,0,1,0,0,1
2011-02-22,0,0.05008854781582055,52.20419034117169,5,1,0,1,1,1,1
2011-02-23,0,-0.0782608695652174,68.5166548126255,3,1,0,1,0,0,1
2011-02-24,0,0.028565228174603174,67.64909749034392,5,1,1,1,1,0,1
2011-02-25,1,0.04760779377627203,65.22889815355718,5,1,1,1,0,1,1
2011-02-28,1,0.08859217171717172,60.020022081601354,4,1,1,1,0,0,1
2011-03-01,0,0.038789940218511634,28.22134085036034,4,1,1,0,1,0,1
2011-03-02,1,-0.04317632850241546,76.7670320965165,5,1,1,1,1,0,1
2011-03-03,1,0.041959247648902825,15.10912190661166,3,1,0,0,1,0,1
2011-03-04,0,0.005048260381593719,70.63796732261527,5,1,1,1,1,0,1
2011-03-07,0,0.042339544513457554,65.89846199482726,4,1,1,1,0,0,1
2011-03-08,1,0.011379775195564672,69.83326861372467,4,1,1,1,0,0,1
2011-03-09,0,0.07094832251082249,62.26245269944988,5,1,1,1,1,0,1
2011-03-10,0,0.16840277777777776,11.748303022280531,5,1,1,0,1,1,1
2011-03-11,1,0.15382272048938717,39.02018031026052,5,1,0,1,1,1,1
2011-03-14,0,0.11116477272727272,57.151175775019105,6,1,1,1,1,1,1
2011-03-15,0,0.05550628233555063,26.09679098920022,5,1,1,0,1,1,1
2011-03-16,0,0.05865730130436013,51.11515160847935,5,1,0,1,1,1,1
2011-03-17,1,-0.04097985347985349,63.77845449382886,5,1,0,1,1,1,1
2011-03-18,1,0.05775862068965518,51.229368687899644,5,1,0,1,1,1,1
2011-03-21,1,0.007979115479115484,70.26547268551562,6,1,1,1,1,1,1
2011-03-22,0,-0.00889146567717996,21.571951823612565,4,1,0,0,1,1,1
2011-03-23,1,0.05297979797979798,13.708474054857914,4,1,0,0,1,1,1
2011-03-24,1,0.028467602857846754,16.82383149241529,4,1,0,0,1,1,1
2011-03-25,1,0.01476608187134503,31.27463352399962,5,1,1,0,1,1,1
2011-03-28,0,-0.08941250742721331,44.515126323228934,5,1,1,0,1,1,1
2011-03-29,1,0.028928571428571425,67.60291867596175,6,1,1,1,1,1,1
2011-03-30,1,0.067825311942959,62.65936917925756,6,1,1,1,1,1,1
2011-03-31,0,0.11981526454056694,17.92349337071282,4,1,1,0,1,0,1
2011-04-01,1,0.12966666666666668,54.7996926619718,6,1,1,1,1,1,1
2011-04-04,1,0.007010257010257006,70.38860896204582,5,1,1,1,0,1,1
2011-04-05,0,0.06117302052785925,50.795418326545914,5,1,0,1,1,1,1
2011-04-06,1,-0.06593118686868686,79.65904225306285,6,1,1,1,1,1,1
2011-04-07,0,0.012178737178737173,31.603469986484455,5,1,1,0,1,1,1
2011-04-08,0,0.07006345506345506,24.246658999712597,5,1,1,0,1,1,1
2011-04-11,1,-0.0012987012987013017,71.44462923837703,6,1,1,1,1,1,1
2011-04-12,0,-0.0751533189033189,29.993447991025374,3,1,0,0,0,1,1
2011-04-13,1,0.00454545454545455,70.70187102007976,6,1,1,1,1,1,1
2011-04-14,1,0.00871734326279781,57.46222982575243,3,1,0,1,0,0,1
2011-04-15,1,-0.05000000000000001,64.92486265554551,4,1,0,1,1,0,1
2011-04-18,0,0.054099650349650336,64.40382093959039,5,1,1,1,1,0,1
2011-04-19,1,-0.039627039627039624,76.31593812305022,6,1,1,1,1,1,1
2011-04-20,1,0.06190794499618029,63.41143210290385,6,1,1,1,1,1,1
2011-04-21,1,0.02043650793650794,17.844536948228036,4,1,0,0,1,1,1
2011-04-25,0,0.0519812091503268,64.67306249521224,5,1,1,1,0,1,1
2011-04-26,1,-0.023654200737534076,23.44820959000808,4,1,0,0,1,1,1
2011-04-27,1,-0.03371126228269085,75.56407722862767,5,1,1,1,1,0,1
2011-04-28,1,0.06914141414141413,62.492100244258296,6,1,1,1,1,1,1
2011-04-29,1,0.04003099173553719,66.19186562640358,5,1,1,1,1,0,1
2011-05-02,0,-0.031331168831168835,62.552162791540354,4,1,0,1,1,0,1
